,Year,Quarter,Year-Month,Order Date,Region,Category,Product Name,Unit Price,Quantity,Sales,Profit,Profit Margin
2271,2023,2023Q1,2023-03,2023-03-25,South,Electronics,Tablet,649.305,2,1298.61,123.9,0.09540970730242337
2272,2024,2024Q1,2024-03,2024-03-28,North,Electronics,Tablet,179.192,5,895.96,180.64,0.20161614357783827
2273,2023,2023Q3,2023-07,2023-07-31,West,Accessories,Keyboard,707.1025,4,2828.41,539.43,0.1907184601949505
2274,2023,2023Q4,2023-11,2023-11-15,West,Electronics,Tablet,271.04,3,813.12,188.94,0.2323642266824085
2275,2024,2024Q2,2024-06,2024-06-19,West,Accessories,Monitor,450.0775,4,1800.31,170.19,0.09453371919280569
2276,2024,2024Q3,2024-07,2024-07-24,West,Electronics,Tablet,99.7,1,99.7,12.79,0.12828485456369107
2277,2024,2024Q1,2024-01,2024-01-24,East,Electronics,Smartwatch,439.1166666666666,3,1317.35,71.02,0.05391126124416442
2278,2024,2024Q1,2024-03,2024-03-21,West,Electronics,Smartwatch,319.06333333333333,3,957.19,120.27,0.12564903519677387
2279,2022,2022Q1,2022-01,2022-01-17,South,Accessories,Mouse,329.085,4,1316.34,244.13,0.18546120303265115
2280,2024,2024Q4,2024-12,2024-12-20,South,Accessories,Headphones,891.0016666666667,6,5346.01,351.93,0.06583040435764242
2281,2023,2023Q1,2023-03,2023-03-07,East,Electronics,Smartphone,464.09,2,928.18,132.52,0.14277403089917906
2282,2022,2022Q3,2022-09,2022-09-28,North,Accessories,Keyboard,625.4250000000001,3,1876.275,417.67,0.22260596127966317
2283,2024,2024Q3,2024-07,2024-07-01,West,Accessories,Keyboard,327.09499999999997,3,981.285,150.785,0.1536607611448254
2284,2024,2024Q4,2024-11,2024-11-27,South,Electronics,Smartphone,385.0233333333333,12,4620.28,405.96,0.08786480473044923
2285,2023,2023Q1,2023-03,2023-03-01,East,Electronics,Tablet,757.2025,4,3028.81,685.23,0.2262373671507952
2286,2023,2023Q3,2023-07,2023-07-22,North,Accessories,Monitor,998.1066666666667,3,2994.32,877.92,0.293195116086457
2287,2024,2024Q2,2024-06,2024-06-18,South,Electronics,Tablet,1131.31,3,3393.93,313.45,0.09235605919980672
2288,2024,2024Q4,2024-11,2024-11-08,North,Electronics,Camera,403.31,3,1209.93,320.61,0.2649822717016687
2289,2022,2022Q4,2022-11,2022-11-18,East,Accessories,Keyboard,723.06625,4,2892.265,638.285,0.22068690109654543
2290,2022,2022Q1,2022-03,2022-03-10,West,Electronics,Laptop,342.10555555555555,9,3078.95,285.05,0.09258026275191218
2291,2024,2024Q4,2024-12,2024-12-14,West,Electronics,Camera,489.08000000000004,5,2445.4,146.6,0.05994929254927619
2292,2023,2023Q1,2023-02,2023-02-24,North,Accessories,Keyboard,664.11625,8,5312.93,841.13,0.15831753853335165
2293,2022,2022Q1,2022-03,2022-03-31,South,Accessories,Keyboard,657.53,1,657.53,101.85,0.15489787538211183
2294,2024,2024Q2,2024-05,2024-05-17,South,Accessories,Keyboard,1290.175,1,1290.175,86.945,0.06739008274071347
2295,2022,2022Q4,2022-10,2022-10-05,East,Electronics,Laptop,578.06375,16,9249.02,1787.48,0.19326155635948455
2296,2023,2023Q4,2023-11,2023-11-22,North,Electronics,Smartwatch,629.085,2,1258.17,146.7,0.11659791602088747
2297,2024,2024Q3,2024-07,2024-07-28,East,Electronics,Camera,924.0414285714286,7,6468.29,398.23,0.06156650366634768
2298,2023,2023Q2,2023-05,2023-05-24,West,Accessories,Monitor,453.2833333333333,3,1359.85,152.85,0.1124021031731441
2299,2024,2024Q4,2024-11,2024-11-28,North,Electronics,Laptop,104.09,1,104.09,18.67,0.1793640119127678
2300,2023,2023Q1,2023-03,2023-03-01,South,Accessories,Headphones,595.2366666666667,3,1785.71,93.17,0.05217532522078053
2301,2023,2023Q2,2023-05,2023-05-27,West,Electronics,Smartphone,698.0083333333333,6,4188.05,1231.16,0.2939697472570767
2302,2022,2022Q2,2022-06,2022-06-25,South,Electronics,Smartwatch,440.01875,8,3520.15,359.84,0.10222291663707511
2303,2023,2023Q3,2023-08,2023-08-12,East,Electronics,Camera,760.12,3,2280.36,365.17,0.16013699591292602
2304,2024,2024Q3,2024-07,2024-07-09,North,Office,Printer,276.06666666666666,9,2484.6,655.54,0.263841262174998
2305,2024,2024Q2,2024-04,2024-04-17,West,Electronics,Tablet,416.03999999999996,3,1248.12,348.19,0.27897157324616223
2306,2023,2023Q4,2023-12,2023-12-12,West,Electronics,Smartwatch,425.32,2,850.64,59.92,0.07044107965766952
2307,2022,2022Q4,2022-12,2022-12-01,North,Electronics,Tablet,649.115,2,1298.23,239.45,0.18444343452238815
2308,2022,2022Q2,2022-04,2022-04-25,South,Electronics,Laptop,1140.106,5,5700.53,999.26,0.17529247280516022
2309,2024,2024Q3,2024-07,2024-07-29,West,Electronics,Camera,691.035,6,4146.21,700.46,0.16893982697451407
2310,2023,2023Q4,2023-10,2023-10-11,North,Electronics,Tablet,871.0225,8,6968.18,704.55,0.10110961542325254
2311,2024,2024Q3,2024-09,2024-09-09,East,Electronics,Camera,527.325,2,1054.65,243.5,0.23088228322192195
2312,2022,2022Q1,2022-03,2022-03-15,West,Accessories,Keyboard,661.22,3,1983.66,453.09,0.22841111884093038
2313,2023,2023Q4,2023-10,2023-10-26,South,Accessories,Keyboard,175.06400000000002,5,875.32,70.72,0.08079330987524562
2314,2024,2024Q3,2024-07,2024-07-17,West,Accessories,Headphones,895.1283333333334,6,5370.77,1045.1,0.19459034738035696
2315,2024,2024Q1,2024-01,2024-01-10,West,Accessories,Monitor,453.02375,8,3624.19,1071.43,0.29563295522585736
2316,2024,2024Q3,2024-09,2024-09-22,West,Electronics,Smartwatch,483.17,4,1932.68,301.16,0.155825071920856
2317,2022,2022Q3,2022-09,2022-09-05,North,Electronics,Smartphone,860.1357142857142,7,6020.95,384.74,0.06390021508233751
2318,2024,2024Q2,2024-05,2024-05-02,East,Accessories,Headphones,355.062,5,1775.31,234.67,0.13218536480952622
2319,2023,2023Q1,2023-03,2023-03-09,West,Electronics,Smartwatch,496.26666666666665,3,1488.8,382.09,0.2566429339065019
2320,2024,2024Q3,2024-09,2024-09-21,East,Accessories,Keyboard,1120.1299999999999,3,3360.39,556.78,0.16568910156261624
2321,2022,2022Q2,2022-04,2022-04-06,East,Accessories,Mouse,841.225,3,2523.675,678.115,0.26870139776318264
2322,2022,2022Q1,2022-03,2022-03-07,East,Electronics,Tablet,747.036,5,3735.18,957.13,0.25624735621844197
2323,2024,2024Q1,2024-02,2024-02-26,East,Accessories,Keyboard,250.07800000000003,5,1250.39,120.74,0.09656187269571892
2324,2022,2022Q1,2022-01,2022-01-11,North,Electronics,Tablet,393.0128571428572,7,2751.09,548.05,0.19921194871850792
2325,2023,2023Q3,2023-07,2023-07-14,East,Electronics,Laptop,52.06333333333333,9,468.57,58.98,0.12587233497663103
2326,2022,2022Q3,2022-09,2022-09-15,South,Accessories,Keyboard,133.14000000000001,3,399.42,109.6,0.2743978769215362
2327,2022,2022Q1,2022-01,2022-01-28,South,Electronics,Smartwatch,259.15999999999997,5,1295.8,104.26,0.08045994752276586
2328,2024,2024Q4,2024-12,2024-12-10,West,Electronics,Camera,840.17,4,3360.68,540.38,0.16079483913969791
2329,2023,2023Q2,2023-06,2023-06-11,North,Electronics,Camera,199.082,5,995.41,206.95,0.20790428064817512
2330,2024,2024Q4,2024-12,2024-12-20,East,Electronics,Smartwatch,110.06400000000001,5,550.32,28.72,0.052187817996801854
2331,2023,2023Q1,2023-02,2023-02-27,West,Accessories,Monitor,673.015,8,5384.12,724.8,0.13461809915083617
2332,2023,2023Q4,2023-11,2023-11-19,East,Office,Printer,1178.2233333333334,3,3534.67,489.06,0.13836086537074183
2333,2024,2024Q1,2024-02,2024-02-20,West,Electronics,Smartphone,757.0066666666667,18,13626.12,1780.1,0.13063880253513105
2334,2022,2022Q1,2022-01,2022-01-27,East,Accessories,Headphones,966.81,1,966.81,202.53,0.20948273187079158
2335,2024,2024Q3,2024-07,2024-07-04,South,Accessories,Mouse,115.135,2,230.27,46.12,0.20028662005471837
2336,2023,2023Q2,2023-06,2023-06-26,North,Electronics,Smartphone,1171.1433333333332,6,7026.86,459.4,0.06537770782397828
2337,2024,2024Q2,2024-05,2024-05-24,South,Electronics,Smartphone,182.184,10,1821.84,232.94,0.1278597461906644
2338,2022,2022Q3,2022-09,2022-09-28,North,Accessories,Monitor,350.2633333333333,3,1050.79,292.64,0.2784952274003369
2339,2024,2024Q2,2024-05,2024-05-28,West,Accessories,Mouse,1043.14,1,1043.14,151.13,0.14487988189504764
2340,2022,2022Q4,2022-10,2022-10-08,South,Office,Printer,1110.0933333333335,3,3330.28,503.85,0.1512935849237902
2341,2022,2022Q1,2022-01,2022-01-19,East,Accessories,Mouse,237.0075,4,948.03,224.265,0.23655896965285908
2342,2023,2023Q2,2023-04,2023-04-29,West,Electronics,Camera,1034.154,5,5170.77,1248.66,0.2414843437244356
2343,2023,2023Q2,2023-04,2023-04-24,North,Office,Printer,233.495,2,466.99,25.04,0.05361999186278078
2344,2023,2023Q1,2023-03,2023-03-22,South,Electronics,Camera,1084.07,1,1084.07,103.06,0.09506766168236369
2345,2023,2023Q3,2023-09,2023-09-20,North,Accessories,Keyboard,245.1,1,245.1,22.67,0.09249286005711956
2346,2022,2022Q2,2022-06,2022-06-30,North,Accessories,Monitor,93.05333333333334,6,558.32,57.01,0.10210990113196731
2347,2024,2024Q1,2024-02,2024-02-18,East,Accessories,Monitor,1006.1525,4,4024.61,787.06,0.19556180598865477
2348,2023,2023Q1,2023-02,2023-02-02,East,Accessories,Mouse,390.245,2,780.49,230.575,0.29542338787172157
2349,2024,2024Q1,2024-03,2024-03-08,North,Electronics,Laptop,126.38,2,252.76,53.24,0.210634594081342
2350,2023,2023Q4,2023-10,2023-10-08,South,Accessories,Mouse,820.2399999999999,3,2460.72,413.935,0.16821702591111545
2351,2023,2023Q4,2023-10,2023-10-10,West,Accessories,Headphones,533.014,5,2665.07,532.76,0.19990469293489474
2352,2023,2023Q2,2023-04,2023-04-05,South,Accessories,Headphones,50.135,4,200.54,58.42,0.2913134536750773
2353,2024,2024Q3,2024-08,2024-08-01,East,Electronics,Smartwatch,93.135,2,186.27,32.48,0.17437053739195787
2354,2024,2024Q4,2024-10,2024-10-12,South,Accessories,Monitor,682.04125,8,5456.33,898.06,0.164590484813052
2355,2022,2022Q3,2022-07,2022-07-29,West,Electronics,Smartwatch,369.0622222222222,9,3321.56,540.67,0.16277592456556556
2356,2024,2024Q1,2024-02,2024-02-13,North,Accessories,Headphones,538.0385714285715,7,3766.27,914.49,0.24281052606424924
2357,2022,2022Q2,2022-05,2022-05-07,West,Accessories,Keyboard,525.1166666666667,3,1575.35,249.315,0.15826006919097343
2358,2022,2022Q2,2022-05,2022-05-19,East,Electronics,Laptop,323.315,2,646.63,110.13,0.17031378067828587
2359,2022,2022Q3,2022-08,2022-08-12,South,Electronics,Smartphone,533.048,10,5330.48,739.46,0.1387229667872312
2360,2023,2023Q4,2023-10,2023-10-13,North,Electronics,Smartwatch,163.04222222222222,9,1467.38,384.22,0.26184083195900176
2361,2024,2024Q3,2024-07,2024-07-05,North,Electronics,Tablet,660.0071428571429,7,4620.05,990.79,0.2144543890217638
2362,2023,2023Q1,2023-03,2023-03-17,West,Electronics,Tablet,148.07125,8,1184.57,148.69,0.1255223414403539
2363,2023,2023Q4,2023-11,2023-11-01,East,Electronics,Camera,113.45,1,113.45,20.07,0.1769061260467166
2364,2024,2024Q4,2024-10,2024-10-02,East,Office,Printer,417.105,8,3336.84,492.76,0.14767264837391064
2365,2023,2023Q2,2023-04,2023-04-09,South,Electronics,Smartphone,1056.13,8,8449.04,954.66,0.11299035156656849
2366,2022,2022Q3,2022-07,2022-07-09,North,Accessories,Headphones,366.09666666666664,3,1098.29,144.24,0.13133143341011938
2367,2024,2024Q1,2024-03,2024-03-10,South,Electronics,Camera,550.1,8,4400.8,351.82,0.0799445555353572
2368,2022,2022Q2,2022-05,2022-05-08,North,Office,Printer,702.12125,8,5616.97,723.42,0.12879185753172973
2369,2022,2022Q3,2022-07,2022-07-19,North,Electronics,Smartwatch,1185.375,2,2370.75,641.23,0.27047558789412635
2370,2023,2023Q1,2023-01,2023-01-24,West,Accessories,Mouse,747.8916666666668,3,2243.675,344.38,0.15348925312266704
2371,2023,2023Q1,2023-03,2023-03-30,South,Accessories,Keyboard,370.06125,8,2960.49,878.11,0.2966096828565542
2372,2022,2022Q1,2022-03,2022-03-24,East,Electronics,Smartwatch,897.12,1,897.12,250.78,0.2795389691457107
2373,2023,2023Q1,2023-03,2023-03-25,East,Electronics,Smartphone,589.475,4,2357.9,241.02,0.10221807540608169
2374,2023,2023Q1,2023-01,2023-01-20,East,Electronics,Smartwatch,513.32,2,1026.64,64.51,0.06283604768955038
2375,2022,2022Q1,2022-03,2022-03-03,East,Electronics,Smartphone,740.0957142857143,14,10361.34,926.7,0.08943823868341354
2376,2022,2022Q4,2022-11,2022-11-02,South,Accessories,Headphones,405.156,5,2025.78,295.13,0.14568709336650573
2377,2024,2024Q4,2024-12,2024-12-24,North,Electronics,Tablet,151.04888888888888,9,1359.44,187.72,0.13808627081739538
2378,2023,2023Q1,2023-03,2023-03-30,South,Electronics,Camera,459.2,4,1836.8,462.52,0.2518074912891986
2379,2022,2022Q4,2022-12,2022-12-03,West,Electronics,Tablet,351.025,2,702.05,112.04,0.15958977280820455
2380,2024,2024Q1,2024-03,2024-03-07,West,Electronics,Smartwatch,714.105,2,1428.21,398.24,0.2788385461521765
2381,2023,2023Q1,2023-01,2023-01-08,North,Electronics,Camera,979.0600000000001,7,6853.42,1259.03,0.18370827995365815
2382,2022,2022Q2,2022-05,2022-05-16,West,Electronics,Camera,746.125,2,1492.25,276.56,0.18533087619366728
2383,2023,2023Q1,2023-01,2023-01-08,South,Electronics,Camera,181.05,5,905.25,70.91,0.07833195249930958
2384,2024,2024Q2,2024-04,2024-04-08,West,Electronics,Tablet,375.195,4,1500.78,127.81,0.08516238222790816
2385,2023,2023Q1,2023-03,2023-03-17,South,Electronics,Smartwatch,968.0055555555555,9,8712.05,1034.27,0.11871717907955075
2386,2024,2024Q3,2024-07,2024-07-23,East,Accessories,Monitor,327.0225,4,1308.09,368.28,0.2815402609912162
2387,2024,2024Q1,2024-03,2024-03-06,South,Electronics,Smartphone,662.0625,4,2648.25,707.32,0.26708958746341926
2388,2022,2022Q1,2022-03,2022-03-18,South,Electronics,Camera,1090.0633333333333,9,9810.57,1666.96,0.16991469404937737
2389,2024,2024Q2,2024-05,2024-05-03,North,Accessories,Headphones,1097.1266666666668,3,3291.38,274.1,0.08327813865308777
2390,2022,2022Q3,2022-09,2022-09-22,North,Electronics,Smartwatch,758.29,1,758.29,96.44,0.12718089385327513
2391,2022,2022Q3,2022-09,2022-09-29,East,Accessories,Keyboard,348.04285714285714,7,2436.3,715.14,0.2935352789065386
2392,2024,2024Q2,2024-06,2024-06-01,North,Electronics,Smartwatch,80.02,7,560.14,163.16,0.29128432177669866
2393,2022,2022Q4,2022-10,2022-10-20,West,Electronics,Smartphone,530.09,16,8481.44,1039.44,0.12255466052934408
2394,2024,2024Q3,2024-09,2024-09-05,East,Accessories,Monitor,677.12125,8,5416.97,403.52,0.07449182845760637
2395,2023,2023Q3,2023-07,2023-07-16,East,Electronics,Smartphone,216.0075,8,1728.06,477.7,0.27643716074673336
2396,2023,2023Q3,2023-07,2023-07-15,West,Accessories,Keyboard,788.6275,4,3154.51,400.575,0.1269848566021347
2397,2023,2023Q3,2023-08,2023-08-08,North,Accessories,Keyboard,425.0175,8,3400.14,758.57,0.22309963707376756
2398,2022,2022Q2,2022-04,2022-04-29,East,Electronics,Laptop,403.83,2,807.66,144.9,0.1794071762870515
2399,2022,2022Q4,2022-12,2022-12-17,South,Accessories,Keyboard,527.215,2,1054.43,187.81,0.17811519019754748
2400,2022,2022Q3,2022-09,2022-09-30,West,Accessories,Headphones,545.41,2,1090.82,296.12,0.2714655030160797
2401,2022,2022Q4,2022-11,2022-11-06,North,Accessories,Keyboard,212.38666666666666,3,637.16,158.96,0.24948207671542472
2402,2024,2024Q2,2024-04,2024-04-11,South,Accessories,Mouse,352.1133333333333,3,1056.34,70.54,0.06677774201488158
2403,2023,2023Q2,2023-06,2023-06-01,North,Accessories,Mouse,655.90125,4,2623.605,460.545,0.17553900072610015
2404,2024,2024Q1,2024-01,2024-01-18,West,Accessories,Monitor,1083.104,5,5415.52,1261.65,0.23296931781250924
2405,2022,2022Q1,2022-02,2022-02-24,West,Electronics,Smartphone,632.62,1,632.62,81.54,0.128892542126395
2406,2023,2023Q1,2023-01,2023-01-28,East,Electronics,Tablet,169.91,1,169.91,22.99,0.13530692719675122
2407,2023,2023Q4,2023-10,2023-10-01,West,Electronics,Tablet,209.07714285714286,7,1463.54,175.13,0.11966191562922776
2408,2022,2022Q4,2022-12,2022-12-18,East,Electronics,Camera,941.04125,8,7528.33,1283.07,0.1704322206917072
2409,2022,2022Q4,2022-12,2022-12-24,West,Electronics,Smartwatch,579.115,2,1158.23,227.61,0.19651537259438973
2410,2022,2022Q2,2022-06,2022-06-17,West,Accessories,Monitor,50.1475,4,200.59,20.25,0.1009521910364425
2411,2023,2023Q1,2023-01,2023-01-01,West,Electronics,Smartphone,757.035,4,3028.14,361.34,0.11932737588090378
2412,2024,2024Q3,2024-07,2024-07-07,South,Electronics,Smartwatch,376.0228571428571,7,2632.16,738.93,0.2807314145036776
2413,2023,2023Q2,2023-06,2023-06-04,East,Electronics,Camera,295.07125,8,2360.57,653.3,0.2767551904836543
2414,2023,2023Q3,2023-08,2023-08-29,South,Accessories,Keyboard,1318.9525,2,2637.905,297.145,0.11264431433277543
2415,2023,2023Q2,2023-04,2023-04-06,East,Accessories,Monitor,191.0922222222222,9,1719.83,251.85,0.14643889221609113
2416,2023,2023Q1,2023-02,2023-02-04,West,Electronics,Smartphone,326.09666666666664,12,3913.16,868.06,0.2218309499228245
2417,2022,2022Q3,2022-08,2022-08-27,West,Accessories,Keyboard,625.15,3,1875.45,152.07,0.08108453971046949
2418,2022,2022Q2,2022-06,2022-06-13,South,Accessories,Monitor,246.0825,4,984.33,157.72,0.1602308169008361
2419,2023,2023Q3,2023-08,2023-08-20,South,Electronics,Camera,904.03,4,3616.12,789.63,0.21836388172958862
2420,2024,2024Q4,2024-10,2024-10-18,West,Electronics,Tablet,912.05,5,4560.25,1180.8,0.25893317252343623
2421,2022,2022Q3,2022-08,2022-08-17,North,Electronics,Camera,1014.1959999999999,5,5070.98,889.97,0.17550256557903998
2422,2022,2022Q2,2022-04,2022-04-21,North,Electronics,Smartwatch,901.01,5,4505.05,1351.28,0.299947836317022
2423,2022,2022Q1,2022-01,2022-01-13,South,Electronics,Tablet,958.055,2,1916.11,503.83,0.262944194226845
2424,2024,2024Q3,2024-08,2024-08-28,West,Electronics,Camera,1159.1257142857144,7,8113.88,1103.57,0.1360101455777014
2425,2022,2022Q3,2022-08,2022-08-13,North,Electronics,Laptop,201.03444444444443,18,3618.62,784.88,0.21690036533264062
2426,2023,2023Q3,2023-09,2023-09-01,South,Electronics,Laptop,409.28999999999996,3,1227.87,229.75,0.18711264221782437
2427,2023,2023Q3,2023-07,2023-07-20,South,Electronics,Laptop,340.135,6,2040.81,124.65,0.06107868934393697
2428,2022,2022Q4,2022-12,2022-12-22,West,Electronics,Tablet,1054.1616666666666,6,6324.97,629.2,0.09947873270545157
2429,2023,2023Q2,2023-05,2023-05-14,South,Electronics,Laptop,1188.71,2,2377.42,220.64,0.09280648770515937
2430,2022,2022Q3,2022-08,2022-08-27,South,Electronics,Smartphone,485.26,2,970.52,262.19,0.2701541441701356
2431,2022,2022Q3,2022-07,2022-07-15,South,Accessories,Keyboard,188.16,5,940.8,56.7,0.06026785714285715
2432,2024,2024Q2,2024-05,2024-05-17,East,Electronics,Camera,424.13714285714286,7,2968.96,485.13,0.1634006520801897
2433,2022,2022Q1,2022-03,2022-03-09,East,Accessories,Mouse,724.09,3,2172.27,364.77,0.16792111477854962
2434,2022,2022Q2,2022-06,2022-06-22,North,Accessories,Headphones,323.1228571428572,7,2261.86,566.36,0.25039569204106354
2435,2022,2022Q1,2022-01,2022-01-16,North,Office,Printer,1107.2225,4,4428.89,600.55,0.13559831018607368
2436,2024,2024Q3,2024-08,2024-08-23,East,Accessories,Keyboard,559.24,2,1118.48,83.89,0.07500357628209713
2437,2024,2024Q4,2024-11,2024-11-24,South,Electronics,Smartphone,67.0475,16,1072.76,114.16,0.1064170923598941
2438,2024,2024Q4,2024-10,2024-10-20,North,Accessories,Monitor,396.04200000000003,5,1980.21,249.22,0.12585533857520162
2439,2023,2023Q2,2023-04,2023-04-16,West,Electronics,Smartwatch,499.16,3,1497.48,122.76,0.08197772257392419
2440,2024,2024Q3,2024-07,2024-07-18,North,Electronics,Laptop,700.1149999999999,6,4200.69,1013.7,0.24131749783964065
2441,2022,2022Q4,2022-11,2022-11-29,South,Electronics,Smartwatch,314.132,5,1570.66,312.81,0.19915831561254504
2442,2023,2023Q3,2023-07,2023-07-01,East,Accessories,Monitor,107.0075,4,428.03,86.62,0.20236899282760556
2443,2024,2024Q4,2024-12,2024-12-13,North,Electronics,Tablet,155.06,3,465.18,98.93,0.21267036416011006
2444,2022,2022Q3,2022-08,2022-08-27,North,Electronics,Smartwatch,531.015,2,1062.03,83.49,0.07861359848591848
2445,2024,2024Q1,2024-02,2024-02-04,South,Accessories,Mouse,218.135,3,654.405,171.805,0.26253619700338476
2446,2024,2024Q4,2024-12,2024-12-12,South,Accessories,Headphones,946.0288888888889,9,8514.26,1291.97,0.1517419012339299
2447,2023,2023Q1,2023-02,2023-02-07,North,Electronics,Tablet,606.14,2,1212.28,151.07,0.12461642524829247
2448,2023,2023Q2,2023-04,2023-04-24,West,Accessories,Headphones,644.215,4,2576.86,503.57,0.19542000729570097
2449,2023,2023Q3,2023-09,2023-09-26,East,Accessories,Keyboard,600.08375,8,4800.67,606.19,0.12627195787254697
2450,2022,2022Q4,2022-10,2022-10-02,East,Electronics,Smartwatch,288.136,5,1440.68,274.54,0.19056278979370853
2451,2023,2023Q1,2023-01,2023-01-18,North,Electronics,Smartphone,434.0228571428571,7,3038.16,570.98,0.18793611923006032
2452,2024,2024Q1,2024-03,2024-03-07,East,Accessories,Monitor,408.2475,4,1632.99,247.88,0.15179517327111616
2453,2022,2022Q3,2022-08,2022-08-29,North,Electronics,Camera,1073.0966666666668,9,9657.87,1187.22,0.12292772629989841
2454,2022,2022Q1,2022-01,2022-01-31,East,Electronics,Smartwatch,881.0040000000001,5,4405.02,450.83,0.10234459775438022
2455,2023,2023Q4,2023-12,2023-12-14,East,Accessories,Keyboard,430.0575,2,860.115,180.39,0.20972776896112727
2456,2023,2023Q3,2023-08,2023-08-13,South,Electronics,Camera,651.0742857142858,7,4557.52,234.62,0.05147975214590391
2457,2024,2024Q4,2024-12,2024-12-12,West,Accessories,Headphones,340.0942857142857,7,2380.66,431.43,0.18122285416649167
2458,2022,2022Q1,2022-02,2022-02-11,North,Accessories,Headphones,57.12125,8,456.97,74.99,0.16410267632448516
2459,2023,2023Q4,2023-11,2023-11-16,East,Electronics,Camera,1089.0066666666667,6,6534.04,355.03,0.05433544943097991
2460,2022,2022Q1,2022-03,2022-03-04,North,Electronics,Smartphone,576.0616666666666,6,3456.37,307.46,0.08895459687475588
2461,2022,2022Q3,2022-09,2022-09-16,West,Electronics,Smartphone,483.185,2,966.37,241.54,0.24994567298239803
2462,2022,2022Q4,2022-12,2022-12-02,East,Accessories,Mouse,645.105,4,2580.42,669.67,0.2595197680997667
2463,2022,2022Q2,2022-05,2022-05-19,South,Electronics,Smartwatch,532.0525,4,2128.21,614.05,0.28852885758454283
2464,2022,2022Q2,2022-06,2022-06-05,South,Electronics,Smartphone,713.1066666666667,9,6417.96,1100.52,0.1714750481461399
2465,2022,2022Q2,2022-06,2022-06-11,East,Accessories,Keyboard,571.02,7,3997.14,494.78,0.12378350520622244
2466,2023,2023Q1,2023-03,2023-03-14,West,Electronics,Laptop,879.22,2,1758.44,299.04,0.17005982575464618
2467,2023,2023Q4,2023-11,2023-11-17,North,Electronics,Laptop,805.2266666666666,6,4831.36,1076.78,0.2228730626573056
2468,2024,2024Q3,2024-09,2024-09-27,West,Electronics,Camera,266.16,4,1064.64,314.84,0.2957243763149984
2469,2022,2022Q1,2022-02,2022-02-17,South,Accessories,Mouse,289.085,4,1156.34,326.92,0.2827196153380494
2470,2022,2022Q2,2022-05,2022-05-12,North,Electronics,Smartphone,1184.97,1,1184.97,218.27,0.18419875608665198
2471,2022,2022Q1,2022-02,2022-02-05,South,Accessories,Keyboard,975.035,1,975.035,105.58,0.10828329239463198
2472,2022,2022Q3,2022-08,2022-08-29,South,Electronics,Laptop,272.0725,4,1088.29,295.09,0.27115015299230905
2473,2024,2024Q2,2024-04,2024-04-20,South,Electronics,Camera,998.09,1,998.09,196.17,0.19654540171728
2474,2024,2024Q2,2024-05,2024-05-25,East,Electronics,Smartphone,961.0733333333333,6,5766.44,675.17,0.1170861051185827
2475,2024,2024Q4,2024-10,2024-10-09,West,Electronics,Tablet,520.005,6,3120.03,274.65,0.0880279997307718
2476,2022,2022Q1,2022-03,2022-03-07,East,Office,Printer,91.05714285714285,7,637.4,68.11,0.1068559774082209
2477,2023,2023Q4,2023-10,2023-10-26,West,Electronics,Laptop,551.0833333333334,6,3306.5,697.74,0.21102071676999848
2478,2022,2022Q2,2022-05,2022-05-31,South,Accessories,Monitor,1170.0516666666667,6,7020.31,726.72,0.10351679626683152
2479,2022,2022Q3,2022-09,2022-09-16,South,Electronics,Camera,853.0242857142857,7,5971.17,502.14,0.08409407201603705
2480,2023,2023Q4,2023-11,2023-11-22,North,Electronics,Laptop,375.115,2,750.23,77.68,0.10354158058195487
2481,2024,2024Q2,2024-04,2024-04-26,North,Electronics,Tablet,793.1133333333333,3,2379.34,523.0,0.21980885455630553
2482,2022,2022Q3,2022-08,2022-08-21,North,Electronics,Camera,699.77,1,699.77,108.94,0.15567972333766808
2483,2022,2022Q1,2022-02,2022-02-02,North,Accessories,Monitor,225.12125,8,1800.97,494.02,0.2743077341654775
2484,2024,2024Q3,2024-07,2024-07-11,South,Electronics,Tablet,251.154,5,1255.77,236.25,0.1881315846054612
2485,2022,2022Q2,2022-06,2022-06-04,East,Electronics,Smartwatch,222.0811111111111,9,1998.73,343.58,0.17189915596403715
2486,2022,2022Q4,2022-11,2022-11-26,East,Accessories,Headphones,307.84,1,307.84,80.19,0.26049246361746364
2487,2023,2023Q4,2023-11,2023-11-01,South,Accessories,Monitor,251.0716666666667,6,1506.43,407.73,0.2706597717783103
2488,2024,2024Q4,2024-10,2024-10-26,North,Electronics,Tablet,308.08125,8,2464.65,216.51,0.08784614448298947
2489,2023,2023Q2,2023-05,2023-05-12,South,Electronics,Smartwatch,161.32,2,322.64,42.03,0.1302690304983883
2490,2022,2022Q1,2022-03,2022-03-08,South,Accessories,Keyboard,547.035,4,2188.14,265.54,0.12135420951127443
2491,2023,2023Q4,2023-12,2023-12-22,West,Office,Printer,326.00444444444446,9,2934.04,473.34,0.16132704393941458
2492,2022,2022Q4,2022-12,2022-12-15,East,Accessories,Monitor,609.19,4,2436.76,142.81,0.058606510284147796
2493,2022,2022Q3,2022-09,2022-09-23,West,Electronics,Smartwatch,243.205,4,972.82,97.55,0.10027548775724182
2494,2024,2024Q4,2024-10,2024-10-03,South,Electronics,Laptop,914.0316666666666,6,5484.19,540.4,0.09853779683052556
2495,2024,2024Q4,2024-10,2024-10-17,West,Electronics,Camera,394.115,8,3152.92,337.36,0.10699922611420525
