Order Date,Product Name,Category,Region,Quantity,Sales,Profit
2024-06-18,Keyboard,Accessories,South,3,1358.335,256.045
2022-01-19,Monitor,Accessories,North,5,5500.6,1230.98
2024-12-07,Tablet,Electronics,East,6,6228.51,1756.82
2024-06-16,Laptop,Electronics,West,7,1092.77,274.77
2023-06-24,Monitor,Accessories,West,5,3255.1,332.54
2022-06-28,Tablet,Electronics,West,5,5645.44,1320.86
2024-03-20,Smartphone,Electronics,North,9,7578.55,466.87
2023-04-21,Keyboard,Accessories,South,9,6282.69,1594.61
2024-12-29,Laptop,Electronics,South,12,4728.1,1278.58
2023-12-12,Keyboard,Accessories,North,8,6880.22,1570.91
2022-10-30,Smartphone,Electronics,East,12,6576.14,498.04
2024-02-01,Monitor,na,East,6,5292.19,659.58
2022-10-08,Smartwatch,Electronics,West,2,1518.25,87.6
2023-06-17,Tablet,Electronics,North,7,2457.5,690.55
2024-01-09,Headphones,Accessories,West,1,309.89,62.08
2022-01-24,Monitor,Accessories,North,6,6192.25,717.46
2022-06-04,Camera,Electronics,East,5,4235.87,747.96
2022-08-13,Smartwatch,Electronics,North,9,7128.7,457.11
2024-07-23,Tablet,Electronics,North,5,5660.88,641.69
2024-05-23,Smartphone,Electronics,South,2,1574.3,240.76
,Mouse,Accessories,West,1,187.66,53.63
2023-08-19,Camera,Electronics,South,4,296.52,44.79
2022-01-01,Keyboard,Accessories,East,6,6372.6,570.75
2024-06-16,Mouse,Accessories,West,6,2214.33,322.73
2023-11-08,Camera,Electronics,South,7,2240.24,580.47
2023-05-06,Smartwatch,Electronics,East,7,6258.81,1347.74
2024-01-02,Printer,Office,West,8,3816.36,574.57
2022-05-15,Smartwatch,Electronics,South,2,390.45,115.48
2024-07-01,Tablet,Electronics,South,7,630.45,83.28
2022-09-01,Smartphone,Electronics,South,4,3868.27,819.26
2023-06-27,Monitor,Accessories,North,1,777.15,211.31
2024-05-28,Monitor,Accessories,North,3,1347.79,196.59
2023-05-17,Laptop,Electronics,East,9,7272.17,500.32
2022-05-07,Headphones,Accessories,West,3,312.27,74.8
2023-05-18,Laptop,Electronics,East,6,3894.32,479.26
2023-10-09,Tablet,Electronics,North,6,1128.66,207.97
2023-03-05,Laptop,Electronics,East,18,8317.54,1344.64
2024-07-04,Keyboard,Accessories,East,3,1335.34,391.14
2024-05-31,Headphones,Accessories,East,1,85.6,17.71
2023-12-10,Mouse,Accessories,East,8,4136.57,1056.54
2022-05-07,Tablet,Electronics,North,6,4332.88,348.61
2024-07-01,Monitor,Accessories,North,8,1600.13,305.3
2023-10-28,Tablet,Electronics,East,7,5075.48,471.21
2022-07-27,Tablet,Electronics,South,6,4152.39,1065.46
2022-09-16,Smartwatch,Electronics,East,3,3108.75,220.97
2022-10-24,Smartwatch,Electronics,South,7,4270.34,1197.44
2023-02-15,Monitor,Accessories,West,5,1350.98,321.9
2024-03-07,Keyboard,Accessories,East,1,165.385,40.93
2022-07-13,Camera,Electronics,South,6,4260.85,504.82
2024-03-26,Smartphone,Electronics,West,1,328.48,46.23
2023-08-13,Smartphone,Electronics,West,16,15552.92,997.2
2022-05-08,Laptop,Electronics,East,4,2896.93,522.82
2023-05-07,Tablet,Electronics,North,2,1902.81,388.83
2022-01-29,Smartwatch,Electronics,North,7,3255.6,814.85
2022-03-02,Keyboard,Accessories,North,3,633.32,162.4
2023-04-11,Tablet,Electronics,East,7,6209.89,402.78
2023-05-09,Smartwatch,Electronics,East,9,4698.47,1167.9
2024-07-11,Smartphone,Electronics,West,8,7424.86,1878.07
2022-01-26,Printer,Office,East,1,498.39,58.3
2023-08-18,Laptop,Electronics,North,8,7520.4,1201.4
2023-05-31,Camera,Electronics,South,1,182.01,30.97
2022-02-18,Mouse,Accessories,West,2,2945.295,154.5
2024-07-17,Laptop,Electronics,South,4,3244.55,357.55
2024-04-26,Smartphone,Electronics,South,7,5229.85,1058.26
2022-10-19,Smartwatch,Electronics,North,9,5202.12,1271.47
2022-03-15,Keyboard,Accessories,West,1,219.375,33.715
2023-02-14,Keyboard,Accessories,East,6,6900.02,1109.73
2022-09-11,Tablet,Electronics,East,3,369.56,36.07
2024-01-17,Laptop,,West,4,4140.95,1229.85
2023-03-03,Mouse,Accessories,South,2,2134.66,269.53
2022-06-16,Laptop,Electronics,North,6,5310.85,637.81
2023-08-20,Headphones,Accessories,East,6,2748.21,682.8
2024-09-18,Printer,Office,South,9,3357.03,405.61
2023-01-28,Smartwatch,Electronics,West,9,10206.44,592.77
2024-10-20,Smartphone,Electronics,South,6,2970.75,425.9
2022-05-18,Mouse,Accessories,West,2,604.22,175.735
2024-06-19,Smartwatch,Electronics,South,3,945.74,135.59
2022-07-06,Monitor,Accessories,East,8,7040.12,996.02
2023-11-22,Smartphone,Electronics,West,8,7368.44,2018.2
2024-02-23,Headphones,Accessories,East,2,1262.6,190.02
2022-06-24,Mouse,Accessories,South,1,1752.495,403.825
2024-04-02,Laptop,Electronics,East,4,1324.24,227.2
2023-07-17,Camera,Electronics,East,6,4140.19,451.27
2024-04-03,Mouse,Accessories,West,4,1192.44,60.14
2022-05-02,Laptop,Electronics,West,8,4624.29,1313.36
2023-12-13,Smartwatch,Electronics,West,6,4812.88,662.54
2022-01-18,Tablet,Electronics,North,6,5640.57,856.44
2022-09-23,Smartwatch,Electronics,West,5,1840.02,307.09
2024-11-01,Keyboard,Accessories,North,3,4035.82,217.755
2022-10-25,Keyboard,Accessories,North,1,1200.435,148.535
2023-07-01,Smartwatch,Electronics,East,6,3570.52,265.62
2022-03-27,Laptop,Electronics,East,6,3517.74,491.84
2023-08-06,Monitor,Accessories,North,4,3072.79,394.2
2023-08-16,Mouse,Accessories,South,5,2185.87,136.1
2023-02-03,Smartphone,Electronics,North,8,7664.24,1251.65
2024-03-13,Headphones,Accessories,West,5,1710.57,338.1
2024-08-17,Printer,Office,South,2,1878.2,386.28
2023-07-22,Tablet,Electronics,South,1,569.45,141.33
2023-04-05,Smartwatch,Electronics,West,3,1488.17,296.36
2024-04-20,,,West,9,9918.38,1956.17
2022-12-19,Smartwatch,Electronics,South,3,432.39,36.84
2023-09-18,Tablet,Electronics,East,9,9828.85,1300.68
2024-12-28,Null, ,North,5,180690.47,35223.07
2022-05-17,Smartwatch,Electronics,South,3,2187.41,491.13
2023-10-24,Monitor,Accessories,South,5,5105.37,1003.4
2022-12-09,Headphones,Accessories,South,3,1392.09,345.78
2022-11-07,Smartphone,Electronics,North,2,744.11,110.81
2023-06-05,Smartwatch,Electronics,South,4,1724.81,233.21
2023-10-26,Mouse,Accessories,West,5,1940.64,423.17
2023-07-28,Mouse,Accessories,South,2,178.45,29.575
2023-05-26,Monitor,Accessories,West,5,1095.86,269.87
2022-12-07,Tablet,Electronics,North,8,4064.37,543.9
2024-11-20,Smartwatch,Electronics,West,7,5453.14,1592.37
2024-03-31,Monitor,Accessories,South,8,7104.42,529.35
2024-04-17,Keyboard,Accessories,East,9,2745.17,660.56
2024-05-06,Camera,Electronics,North,5,1030.34,64.81
2023-02-25,Tablet,Electronics,North,9,8973.01,471.86
2022-12-14,Keyboard,Accessories,North,2,794.97,128.5
2023-12-20,Null,,South,6,2142.27,476.19
2023-10-13,Headphones,Accessories,East,2,414.63,51.1
2023-06-14,Tablet,Electronics,North,3,1416.41,220.7
2022-04-02,Tablet,Electronics,South,3,2103.8,541.35
2024-06-20,Camera,Electronics,West,3,861.69,173.49
2024-05-19,Headphones,Accessories,West,3,2367.65,222.26
2023-01-16,Tablet,Electronics,South,5,2435.83,688.82
2023-07-01,Laptop,Electronics,East,8,6432.32,1924.98
2024-07-25,Smartwatch,Electronics,East,4,4324.42,833.11
2023-09-27,Mouse,Accessories,South,4,2628.41,727.87
2023-08-12,Keyboard,Accessories,West,8,8992.5,2018.64
2024-07-24,Laptop,Electronics,West,12,722.0,44.32
2022-07-26,Tablet,Electronics,South,3,2067.68,479.39
2024-12-03,Mouse,Accessories,South,9,3573.05,550.44
2023-08-15,#NAME, ,South,8,1800.93,142.86
2022-08-03,Headphones,Accessories,North,8,5640.35,747.26
2022-09-02,Tablet,Electronics,South,1,552.65,115.74
2022-04-25,Mouse,Accessories,South,7,1428.35,289.65
2022-10-30,Tablet,Electronics,North,6,6402.53,1366.28
2023-06-09,Monitor,Accessories,East,9,657.4,185.95
2023-01-13,Mouse,Accessories,West,7,5327.1,950.7
2024-01-27,Keyboard,Accessories,North,4,4196.15,1152.45
2023-11-04,Laptop,Electronics,East,4,2892.9,863.47
2024-08-07,Laptop,Electronics,West,9,2772.46,432.77
2024-07-13,Smartwatch,Electronics,North,6,4692.96,1044.97
2022-12-07,Mouse,Accessories,East,6,2742.07,334.48
2023-01-16,Smartphone,Electronics,North,16,17793.96,2309.92
2022-11-21,Mouse,Accessories,North,1,1172.415,192.595
2022-01-26,Headphones,Accessories,South,7,4186.58,655.53
2024-11-14,Tablet,Electronics,East,9,5238.74,1152.42
2022-10-20,Mouse,Accessories,North,1,1491.1,226.11
2024-05-14,Smartwatch,Electronics,West,4,2580.11,602.5
2024-01-17,Keyboard,Accessories,West,2,1337.68,335.8
2024-09-30,Laptop,Electronics,West,5,1600.47,242.25
2023-09-09,Smartwatch,Electronics,North,4,304.24,34.73
2024-05-24,Keyboard,Accessories,East,9,2070.6,457.39
2023-05-29,Camera,Electronics,South,6,6234.56,758.78
2024-01-27,Headphones,Accessories,South,2,396.85,46.33
2023-08-17,Mouse,Accessories,East,4,1174.62,122.09
2024-12-04,Headphones,Accessories,East,3,1989.71,299.79
2024-11-19,Mouse,Accessories,South,1,1138.81,243.36
2022-04-15,Tablet,Electronics,West,9,3321.97,689.64
2023-10-03,Camera,Electronics,South,4,4480.31,592.82
2023-02-14,Smartwatch,Electronics,East,3,1533.96,440.88
2024-02-10,Mouse,Accessories,East,1,109.48,10.35
2024-04-07,Smartphone,Electronics,South,8,4760.38,1189.72
2023-12-08,Laptop,Electronics,East,6,5112.02,1289.47
2023-04-02,Smartwatch,Electronics,North,8,9393.0,1753.08
2024-10-21,Laptop,Electronics,West,2,2386.86,381.83
2024-12-03,Smartwatch,Electronics,South,5,465.72,71.23
2023-04-19,Smartphone,Electronics,West,2,604.4,102.52
2022-10-02,Smartwatch,Electronics,East,2,2216.63,650.27
2023-06-06,Mouse,Accessories,East,4,1168.52,220.22
2022-01-26,Monitor,Accessories,South,7,4088.2,230.43
2022-02-24,Keyboard,Accessories,West,3,1298.775,76.045
2023-08-22,Smartwatch,Electronics,West,3,2151.44,322.03
2024-09-08,Laptop,Electronics,East,6,462.13,71.22
2022-10-23,Mouse,Accessories,North,3,2978.665,538.93
2023-12-13,Smartphone,Electronics,West,6,6978.31,2028.63
2024-10-20,Headphones,Accessories,South,1,282.77,72.5
2023-12-05,Camera,Electronics,East,1,157.82,27.65
2023-07-14,Monitor,Accessories,North,8,3304.19,404.33
2022-02-13,Headphones,Accessories,North,3,3051.31,201.26
2024-06-16,Mouse,Accessories,East,4,4041.455,891.775
2024-10-14,Laptop,Electronics,West,3,510.5,110.38
2024-04-20,Tablet,Electronics,East,8,3976.27,1170.36
2023-12-26,Smartphone,Electronics,East,9,828.49,59.99
2023-08-02,Camera,Electronics,North,4,3924.98,298.07
2022-11-30,Headphones,Accessories,West,2,2018.86,227.75
2024-09-08,Monitor,Accessories,West,3,2043.91,479.9
2024-06-07,Printer,Office,West,5,1035.75,187.12
2023-08-12,Smartwatch,Electronics,North,6,2724.03,675.53
2023-05-02,Camera,Electronics,East,1,1120.38,127.32
2024-10-26,Monitor,Accessories,North,6,3438.97,631.95
2022-09-27,Smartwatch,Electronics,West,5,3170.43,379.27
2023-06-25,Smartwatch,Electronics,East,4,660.02,83.96
2022-11-05,Tablet,Electronics,East,7,4669.49,1088.15
2022-08-12,Smartwatch,Electronics,West,5,1045.75,89.0
2022-02-27,Keyboard,Accessories,North,4,2724.51,229.47
2024-11-23,Tablet,Electronics,West,4,4252.07,445.18
2023-06-20,Keyboard,Accessories,South,3,1011.635,137.125
2024-03-16,Monitor,Accessories,South,8,9416.24,2125.54
2023-11-27,Monitor,Accessories,East,8,7560.3,494.34
2023-01-08,Monitor,Accessories,West,2,828.61,50.07
2023-12-07,Mouse,Accessories,West,1,527.7,27.45
2022-09-11,Keyboard,Accessories,North,1,580.255,103.245
2022-03-29,Mouse,Accessories,West,2,2715.115,155.43
2024-01-15,Tablet,Electronics,South,7,6874.62,454.53
2022-06-06,Mouse,Accessories,East,8,416.29,67.81
2023-11-18,Smartphone,Electronics,South,6,3361.08,280.54
2022-08-27,Mouse,Accessories,South,7,4340.96,383.9
2022-01-16,Laptop,Electronics,West,18,15301.94,4261.64
2024-04-03,Smartwatch,Electronics,West,8,6328.21,412.76
2022-08-19,Keyboard,Accessories,West,2,1312.41,344.0
2022-01-21,Camera,Electronics,East,9,8055.27,2300.17
2022-03-19,Camera,Electronics,South,2,840.05,153.61
2023-03-16,Tablet,Electronics,South,9,9423.67,2794.89
2023-12-30,Monitor,Accessories,North,8,6520.04,1113.12
2022-10-20,Laptop,Electronics,North,3,1950.72,116.12
2023-10-16,Camera,Electronics,South,6,5928.54,1177.2
2023-07-29,Camera,Electronics,South,7,4809.67,1418.72
2023-06-04,Smartphone,Electronics,West,4,357.0,23.4
2023-04-28,Laptop,Electronics,South,4,1140.9,188.78
2022-05-13,Monitor,Accessories,East,7,7791.42,907.96
2024-05-10,Smartwatch,Electronics,East,4,4168.66,494.48
2023-08-21,Tablet,Electronics,North,1,30470.07,5676.899
2024-01-05,Smartphone,Electronics,East,14,7714.04,895.98
2024-09-07,Camera,Electronics,North,5,3250.21,699.99
2023-05-07,Laptop,Electronics,West,12,6972.22,641.82
2022-08-05,Monitor,Accessories,West,7,1554.34,370.97
2024-07-19,Smartwatch,Electronics,North,3,2601.45,463.36
2023-02-01,Mouse,Accessories,West,5,3350.99,986.33
2023-12-20,Smartwatch,Electronics,South,5,2545.55,588.47
2024-08-26,Monitor,Accessories,East,1,545.21,68.28
2023-12-19,Mouse,Accessories,North,3,735.165,89.425
2023-11-30,Camera,Electronics,South,3,3126.78,870.95
2024-12-27,Laptop,Electronics,West,6,2737.06,604.58
2024-12-21,Headphones,Accessories,East,9,7083.65,1353.39
2022-09-03,Camera,Electronics,North,4,4716.03,1084.16
2024-02-29,Monitor,Accessories,South,1,975.6,125.85
2023-04-21,Smartphone,Electronics,West,18,19782.82,3548.06
2024-05-24,Smartwatch,Electronics,South,2,626.77,159.49
2024-05-19,Monitor,Accessories,East,8,5632.15,1620.04
2023-09-12,Tablet,Electronics,East,7,5285.7,629.07
2023-11-08,Camera,Electronics,East,2,516.33,122.77
2022-05-31,Monitor,Accessories,East,3,2139.9,503.08
2023-01-05,Laptop,Electronics,East,9,8136.15,1923.89
2024-10-25,Laptop,Electronics,West,10,4260.72,637.98
2024-12-16,Tablet,Electronics,East,8,5376.28,429.84
2023-08-05,Printer,Office,West,6,3006.32,730.14
2023-03-10,Monitor,Accessories,North,5,3350.32,389.95
2022-06-09,Headphones,Accessories,North,8,2416.81,403.38
2022-05-13,Monitor,Accessories,West,8,6160.56,684.71
2022-04-07,Printer,Office,East,4,2796.67,682.65
2024-12-19,Smartwatch,Electronics,South,7,7700.17,1573.41
2024-06-17,Smartwatch,Electronics,West,5,2095.09,193.93
2024-09-25,Camera,Electronics,North,5,5990.59,1548.62
2024-12-27,Smartwatch,Electronics,North,2,1206.41,307.02
2024-03-15,Smartwatch,Electronics,South,5,1330.84,285.78
2022-07-25,Camera,Electronics,West,6,2706.31,766.68
2023-01-14,Laptop,Electronics,East,3,426.14,50.8
2024-11-13,Tablet,Electronics,West,1,414.95,50.26
2024-06-29,Laptop,Electronics,East,10,10931.24,1092.66
2024-05-22,Tablet,Electronics,South,3,726.58,71.06
2022-04-30,Smartwatch,Electronics,East,1,1001.94,225.75
2022-02-16,Mouse,Accessories,West,4,3681.215,933.325
2022-05-14,Keyboard,Accessories,East,4,2284.01,576.59
2022-12-17,Tablet,Electronics,East,4,2940.25,566.36
2024-08-07,Smartphone,Electronics,North,3,3477.4,862.21
2024-08-04,Smartwatch,Electronics,West,9,4014.95,204.48
2024-08-07,Monitor,Accessories,North,8,7200.57,804.53
2024-04-03,Smartwatch,Electronics,West,3,735.74,134.53
2023-01-31,Monitor,Accessories,East,3,2964.36,446.54
2022-03-25,Camera,Electronics,West,9,3699.21,276.07
2022-05-14,Printer,Office,West,3,1563.33,221.62
2023-07-13,Mouse,Accessories,South,2,124.44,32.27
2023-07-03,Mouse,Accessories,North,2,416.26,71.68
2023-03-07,Camera,Electronics,South,8,2624.81,294.24
2023-12-24,Headphones,Accessories,East,8,8200.66,1978.93
2022-03-10,Mouse,Accessories,East,2,2807.505,357.79
2022-09-30,Printer,Office,East,5,3085.57,413.52
2024-12-07,Keyboard,Accessories,South,6,3198.95,913.76
2022-02-13,Camera,Electronics,West,4,1848.71,374.66
2023-04-11,Smartwatch,Electronics,North,4,652.06,116.06
2022-11-22,Mouse,Accessories,South,6,2940.3,609.99
2022-05-29,Headphones,Accessories,East,4,3912.21,454.89
2022-10-09,Tablet,Electronics,South,8,9392.98,891.07
2022-10-21,Monitor,Accessories,West,1,312.94,43.01
2023-11-24,Laptop,Electronics,East,9,7731.03,1459.74
2023-06-23,Tablet,Electronics,West,1,1081.2,229.32
2023-08-16,Smartphone,Electronics,West,6,1926.06,393.01
2022-07-26,Monitor,Accessories,East,3,936.58,88.51
2024-12-29,Laptop,Electronics,South,9,8550.26,1970.98
2023-08-24,Monitor,Accessories,North,4,2468.08,457.51
2023-09-04,Tablet,Electronics,West,3,801.38,90.34
2023-01-03,Laptop,Electronics,East,18,5310.4,1402.22
2023-11-30,Smartwatch,Electronics,West,8,3928.34,700.38
2024-07-11,Monitor,Accessories,East,8,6488.29,1438.34
2024-02-03,Headphones,Accessories,West,9,7695.29,1749.26
2022-04-14,Smartwatch,Electronics,North,7,1519.02,403.63
2024-01-19,Tablet,Electronics,West,3,3549.81,996.05
2024-09-12,Laptop,Electronics,East,6,3313.8,757.68
2024-08-24,Keyboard,Accessories,North,3,406.07,87.775
2022-12-25,Mouse,Accessories,North,2,1865.095,432.205
2023-12-24,Monitor,Accessories,South,1,1162.0,210.87
2022-05-18,Headphones,Accessories,North,3,2256.09,282.52
2024-09-28,Monitor,Accessories,East,1,359.8,78.17
2022-09-26,Mouse,Accessories,South,8,4248.84,831.54
2024-10-04,Camera,Electronics,South,5,1825.58,221.47
2024-09-25,Keyboard,Accessories,East,1,438.08,112.005
2023-01-03,Camera,Electronics,North,9,9180.19,2752.84
2024-03-26,Monitor,Accessories,West,5,1765.91,160.89
2022-10-06,Monitor,Accessories,South,2,1504.61,164.51
2022-06-30,Keyboard,Accessories,South,9,1881.52,430.78
2022-01-16,Keyboard,Accessories,East,4,3712.505,766.86
2022-10-16,Tablet,Electronics,East,9,720.15,192.83
2024-05-07,Smartphone,Electronics,West,5,2985.83,698.22
2022-01-04,Laptop,Electronics,North,9,711.56,200.11
2023-01-13,Mouse,Accessories,East,7,7966.84,955.8
2024-05-17,Laptop,Electronics,East,14,910.32,160.0
2024-10-15,Keyboard,Accessories,South,4,2520.195,232.68
2023-09-11,Mouse,Accessories,East,1,856.74,87.69
2023-07-20,Monitor,Accessories,West,5,5230.5,385.77
2022-03-19,Laptop,Electronics,South,5,4635.7,769.03
2024-12-07,Laptop,Electronics,East,12,11016.68,720.56
2023-06-06,Smartphone,Electronics,North,2,516.3,54.02
2023-07-13,Smartphone,Electronics,East,1,677.27,88.41
2023-07-10,Monitor,Accessories,West,5,4545.22,755.05
2024-09-09,Smartphone,Electronics,South,10,8741.42,2510.72
2023-01-06,Keyboard,Accessories,East,1,186.495,28.755
2024-09-05,Camera,Electronics,West,9,3177.56,629.96
2023-04-20,Tablet,Electronics,South,3,3360.53,759.31
2023-03-02,Smartphone,Electronics,West,2,1132.86,290.56
2024-10-05,Smartwatch,Electronics,East,5,1815.79,468.62
2023-11-11,Mouse,Accessories,North,0,229.85,62.595
2023-11-15,Smartphone,Electronics,West,2,2256.46,147.48
2024-10-30,Monitor,Accessories,East,6,1170.9,104.63
2022-08-01,Smartwatch,Electronics,North,5,4420.1,380.69
2024-02-29,Smartphone,Electronics,West,12,912.34,138.3
2024-02-25,Tablet,Electronics,North,2,1458.09,154.79
2024-06-24,Monitor,Accessories,West,7,2989.11,197.58
2024-12-20,Camera,Electronics,North,4,3424.2,845.68
2024-10-14,Mouse,Accessories,West,2,1226.76,124.25
2024-11-16,Laptop,Electronics,North,16,13520.82,2195.26
2023-09-25,Smartphone,Electronics,West,2,223.96,27.22
2023-06-09,Printer,Office,North,5,3275.6,222.29
2024-09-08,Headphones,Accessories,North,3,2508.85,498.69
2024-09-01,Keyboard,Accessories,South,8,904.46,202.35
2022-10-23,Smartphone,,South,6,1975.16,194.02
2022-01-29,Smartphone,Electronics,East,7,2968.55,728.94
2022-03-17,Mouse,Accessories,South,5,4200.55,746.86
2024-01-16,Smartwatch,Electronics,North,5,1645.87,313.66
2023-03-30,Laptop,Electronics,North,6,3924.04,762.96
2023-09-12,Headphones,Accessories,South,6,420.59,65.62
2023-11-22,Headphones,Accessories,West,2,1548.39,157.48
2023-05-10,Keyboard,Accessories,North,2,1592.245,239.135
2023-10-11,Monitor,Accessories,North,1,59.81,10.32
2024-05-18,Monitor,Accessories,South,8,5976.93,1016.99
2023-01-30,Mouse,Accessories,West,3,1791.41,122.5
2023-01-13,Smartwatch,Electronics,West,2,1644.14,189.32
2024-05-17,Tablet,Electronics,West,8,6584.94,544.62
2022-08-03,Headphones,Accessories,East,5,1620.8,325.87
2024-02-06,Mouse,Accessories,West,4,1368.385,203.61
2024-04-11,Monitor,Accessories,South,4,1064.22,274.47
2024-06-18,Camera,Electronics,South,7,2667.21,363.5
2024-12-18,Laptop,Electronics,East,2,117.38,22.5
2023-04-25,,,South,7,66879.87,16088.87
2023-09-17,Mouse,Accessories,East,4,3936.1,374.34
2022-11-23,Smartphone,Electronics,East,18,12204.68,1895.82
2024-05-17,Smartphone,Electronics,North,16,18816.88,1104.88
2022-12-14,Mouse,Accessories,South,9,7875.58,1243.56
2024-10-13,Keyboard,Accessories,North,4,4950.075,288.4
2024-10-16,Keyboard,Accessories,North,1,215.23,57.455
2023-09-18,Mouse,Accessories,South,3,813.07,238.1
2023-12-09,Camera,Electronics,South,4,4176.53,980.11
2023-10-02,Camera,Electronics,South,4,3084.91,348.38
2022-03-31,Mouse,Accessories,West,3,4004.48,796.825
2024-06-12,Smartwatch,Electronics,South,4,4608.65,963.5
2024-06-16,Headphones,Accessories,West,4,4356.21,614.62
2022-12-02,Laptop,Electronics,East,7,945.21,75.21
2022-11-12,Smartwatch,Electronics,North,4,2200.06,484.33
2024-12-30,Mouse,Accessories,North,0,373.305,65.625
2024-12-06,Monitor,Accessories,East,5,3505.18,678.18
2024-05-26,Monitor,Accessories,East,5,4795.3,819.12
2024-10-20,Monitor,Accessories,North,5,4590.83,650.05
2023-05-04,Monitor,Accessories,North,4,2092.9,467.02
2024-05-09,Mouse,Accessories,South,8,3568.37,334.13
2023-12-07,Smartphone,Electronics,West,18,20809.68,4056.42
2022-11-21,Laptop,Electronics,West,16,1329.2,253.2
2024-11-20,Tablet,Electronics,West,3,1923.11,274.0
2022-11-30,Printer,na,West,7,2471.85,566.51
2024-01-03,Smartphone,Electronics,North,4,516.14,128.24
2024-10-29,Smartwatch,Electronics,East,9,1134.79,267.26
2024-04-09,Smartwatch,Electronics,West,9,3231.04,670.85
2024-09-05,Tablet,Electronics,South,7,3591.09,266.59
2024-02-03,Camera,Electronics,East,2,254.77,20.48
2023-03-17,Smartphone,Electronics,South,5,5930.79,1193.32
2023-03-20,Laptop,Electronics,East,2,1840.1,196.62
2022-12-01,Laptop,Electronics,West,16,19024.26,1326.46
2023-01-21,Mouse,Accessories,North,2,1486.3,413.73
2024-05-23,Smartwatch,Electronics,West,3,3360.71,465.02
2022-10-24,Tablet,Electronics,West,4,1004.59,240.13
2024-12-25,Headphones,Accessories,West,2,1944.65,332.55
2023-09-18,Monitor,Accessories,East,5,5055.61,1200.09
2022-07-18,Smartwatch,Electronics,West,2,128.92,8.33
2024-03-09,Smartphone,Electronics,East,3,633.69,163.03
2022-12-14,Printer,Office,South,3,2523.56,506.7
2024-03-28,Monitor,Accessories,North,1,63.06,17.29
2023-07-02,Mouse,Accessories,South,4,1376.14,197.33
2024-11-11,Mouse,Accessories,West,3,1989.61,419.61
2024-03-09,Laptop,Electronics,East,8,8032.79,466.19
2022-01-21,Tablet,Electronics,South,6,3702.93,407.34
2022-10-17,Smartwatch,Electronics,East,8,456.85,90.24
2023-02-10,Camera,Electronics,West,7,5355.07,-2603.38
2024-03-04,Camera,Electronics,West,1,972.33,261.91
2022-01-08,Headphones,Accessories,South,5,3290.19,797.82
2022-11-24,Laptop,Electronics,East,2,1470.28,278.62
2024-10-24,Tablet,Electronics,North,3,3336.35,798.26
2022-10-03,Keyboard,Accessories,West,1,1041.405,173.265
2024-07-18,Keyboard,Accessories,East,1,670.255,64.945
2022-03-13,Laptop,Electronics,East,5,1160.28,227.13
2024-09-21,Monitor,Accessories,East,4,1272.47,299.84
2022-01-14,Printer,Office,West,3,2818.0,588.47
2024-03-05,Monitor,Accessories,East,3,1464.83,264.67
2022-10-01,Tablet,Electronics,West,6,5706.59,1306.92
2023-07-15,Keyboard,Accessories,West,1,1147.5,133.48
2023-02-11,Laptop,Electronics,North,4,660.22,133.14
2023-07-12,Monitor,Accessories,North,4,2176.07,250.89
2022-03-19,Headphones,Accessories,South,7,7616.33,1317.79
2024-04-03,Tablet,Electronics,East,2,1026.35,279.76
2024-11-17,Tablet,Electronics,West,2,210.52,42.04
2022-09-17,Printer,Office,North,2,180.91,10.78
2024-09-12,Tablet,Electronics,North,4,380.05,72.88
2023-08-13,Monitor,Accessories,West,8,7664.44,1580.55
2022-10-22,Smartphone,Electronics,East,8,6056.72,1029.9
,Mouse,Accessories,North,6,606.96,104.52
2024-03-30,Monitor,Accessories,North,3,750.2,193.86
2023-03-26,Laptop,Electronics,West,2,2162.43,355.45
2023-03-13,Headphones,Accessories,East,9,2223.84,347.01
2023-09-19,Smartphone,Electronics,West,14,8905.7,1840.1
2022-04-05,Headphones,Accessories,North,3,288.29,77.38
2024-01-24,Camera,Electronics,West,2,834.98,150.12
2023-08-20,Keyboard,Accessories,East,2,2012.645,461.585
2023-09-08,Headphones,Accessories,West,7,4732.94,1084.28
2024-03-16,Tablet,Electronics,North,7,1897.69,524.69
2022-04-16,Mouse,Accessories,East,4,840.5,190.13
2022-01-02,Mouse,Accessories,North,4,3300.395,180.225
2022-10-20,Laptop,Electronics,West,2,2362.6,342.27
2024-03-22,Tablet,Electronics,East,1,477.21,56.49
2022-06-04,Keyboard,Accessories,North,3,942.59,84.8
2023-01-21,Camera,Electronics,East,2,2084.4,586.72
2023-08-16,Tablet,Electronics,West,6,4584.87,473.37
2022-05-28,Printer,Office,East,1,1118.69,319.28
2024-04-30,Mouse,Accessories,North,9,4005.15,652.15
2024-03-04,Smartwatch,Electronics,East,5,4610.23,1293.37
2024-10-14,Keyboard,Accessories,South,1,551.4,86.84
2023-12-19,Mouse,Accessories,South,3,3288.335,949.835
2022-08-08,Headphones,Accessories,South,7,7763.3,1444.27
2024-03-02,Monitor,Accessories,East,7,2240.49,622.29
2022-12-04,Headphones,Accessories,East,6,5298.74,1209.88
2023-07-15,Smartwatch,Electronics,North,2,116.15,32.27
2022-02-02,Tablet,Electronics,East,8,6728.03,1140.19
2022-12-02,Monitor,Accessories,North,5,490.03,55.59
2024-01-26,Monitor,Accessories,North,7,2765.33,699.86
2022-04-21,Smartphone,Electronics,West,8,2680.14,598.97
2023-08-19,Camera,Electronics,East,2,2174.7,335.37
